date,msci,lmex,copper,aluminum,nickel,tin,zinc,lead
26-06-96,175.349,1277.19,1840,1475,7496,6197,1005.9,779
27-06-96,174.187,1302.68,1922.5,1474,7609,6250,1007,794
28-06-96,173.722,1319.77,1980,1473.4,7610,6326,1014.3,788.3
01-07-96,173.522,1288.01,1890,1454,7556,6279,1001,777
02-07-96,173.393,1299.85,1938,1458.3,7559,6354,1001.5,780.6
03-07-96,172.985,1307.86,1941,1472.7,7580,6391,1006.7,782.1
04-07-96,172.966,1305.6,1941,1476,7573,6403,1007.8,786.5
05-07-96,172.754,1312.34,1977,1470.4,7560,6380,1004.2,781.5
08-07-96,171.475,1314.99,1991,1466,7510,6355,1007.5,792
09-07-96,172.498,1311.33,1984,1464,7460,6317,1005,792.9
10-07-96,172.813,1303.37,1973,1458.5,7359,6316,993.3,791.5
11-07-96,170.85,1273.93,1909,1425.3,7222,6259,994,783
12-07-96,168.515,1283.85,1929,1438.6,7264,6281,991.7,778.8
15-07-96,166.703,1261.64,1892,1421.8,6961,6189,977.5,754.5
16-07-96,164.528,1276.12,1955,1431.8,7096,6190,985.5,754
17-07-96,164.677,1282.64,1957,1442.2,7091,6195,988.3,771
18-07-96,166.329,1282.45,1953,1440,7098,6207,992.8,786
19-07-96,167.218,1286.19,1962,1448.5,7054,6207,988.5,779.5
22-07-96,166.192,1287.45,1974,1447.8,6965,6185,990.3,776.3
23-07-96,165.291,1314.57,2039,1474,7101,6194,994.5,779
24-07-96,162.864,1313.43,2044,1468.5,7022,6205,992.5,782.3
25-07-96,163.238,1331.19,2105,1472,7020,6222,1004,788.5
26-07-96,164.774,1332.09,2100,1476.7,6921,6188,1014,803.5
29-07-96,164.91,1335.88,2086,1491.5,6958,6018,1030.2,807.5
30-07-96,164.959,1327.27,2039,1503.3,6927,6040,1026.9,807.5
31-07-96,166.707,1323.59,2047,1491.1,6822,6112,1023.2,805.8
01-08-96,167.73,1322.58,2055,1488.2,6889,6156,1017.2,797.7
02-08-96,168.887,1313.55,2040,1477.9,6861,6071,1009.4,799
05-08-96,170.17,1307.95,2033,1467.4,6820,6051,1011.9,797.6
06-08-96,168.97,1313.11,2035,1477.2,6841,6098,1014.3,803.5
07-08-96,167.861,1323.36,2056,1482.3,6903,6120,1018.3,822
08-08-96,167.913,1327.23,2055,1483,7178,6129,1017,821.5
09-08-96,166.835,1323.01,2046,1472.2,7174,6106,1016.7,841.5
12-08-96,167.137,1313.01,2021,1468,7062,6099,1008.8,839.5
13-08-96,167.756,1315.51,2016,1478.8,7027,6099,1009.8,837.3
14-08-96,167.612,1321.57,2040,1477.5,7006,6107,1010.8,839.5
15-08-96,167.542,1310.51,2018.5,1463.2,6966,6087,1006.8,831
16-08-96,167.156,1303.19,1987.3,1458.1,7053,6096,1009.3,822.8
19-08-96,168.13,1305.34,1999,1455.6,7016,6098,1006,823
20-08-96,169.049,1301.79,1975,1454.5,7086,6102,1004.7,824.3
21-08-96,170.003,1302.74,1976,1455.5,7151,6090,995.7,821
22-08-96,170.367,1303.79,1975,1453.3,7264,6112,1004.6,818
23-08-96,170.965,1304.83,1991,1445.4,7333,6119,998,805.8
26-08-96,169.924,1304.83,1991,1445.4,7333,6119,998,805.8
27-08-96,169.825,1301.62,1981,1446.8,7243,6120,999.5,792.8
28-08-96,170.096,1303.08,1981,1451,7262,6118,997.8,803.3
29-08-96,169.144,1313.02,2004,1463.5,7332,6162,1003.8,803
30-08-96,168.605,1343.59,2099,1478.5,7399,6208,1008,812.5
02-09-96,167.966,1334.06,2051,1475.7,7320,6211,1009.1,816.2
03-09-96,168.177,1338.92,2070,1469.3,7453,6198,1006.8,826.5
04-09-96,169.427,1334.14,2040.5,1473.5,7452,6202,1011.5,820.8
05-09-96,168.828,1301.05,1935,1457.8,7404,6168,1014.3,820
06-09-96,167.937,1300.16,1946,1449.9,7423,6191,1006.8,811.8
09-09-96,167.924,1297.53,1941,1442.3,7516,6188,1004.8,809
10-09-96,167.015,1292.58,1939,1426.8,7600,6188,995.4,815.3
11-09-96,166.014,1279.66,1928.8,1404,7527,6150,982,811.3
12-09-96,165.937,1264.09,1863,1400.4,7460,6083,990.5,810.7
13-09-96,167.179,1270.56,1888,1402,7464,6097,996.7,806
16-09-96,167.421,1257.21,1874,1380.3,7312,6052,990.5,781
17-09-96,167.357,1257.99,1871,1381.4,7319,6006,998.1,769
18-09-96,166.646,1281.58,1926,1397.7,7348,6076,1014.2,788.5
19-09-96,166.687,1280.39,1932,1393.5,7291,6061,1009.3,786
20-09-96,165.726,1263.63,1888,1378,7269,6048,1004.8,780
23-09-96,164.342,1250.31,1877,1355.8,7208,5965,992.8,770.8
24-09-96,164.353,1260.87,1913,1363.8,7116,5990,991.8,775.5
25-09-96,165.425,1262.21,1917,1365.3,7147,6015,992,774.3
26-09-96,165.159,1275,1944,1380.3,7228,6036,996,779
27-09-96,165.663,1274.63,1957.5,1374.8,7100,6016,998.6,776
30-09-96,164.941,1252.02,1926,1342.3,6990,5958,991,751
01-10-96,165.337,1236.53,1885.5,1331.7,6892,5914,994.5,750.5
02-10-96,166.772,1249.47,1915,1342.5,6986,5973,996,754.5
03-10-96,165.804,1236.24,1896,1319.4,6995,5955,994.2,758.5
04-10-96,165.628,1245.69,1917,1325.3,7066,6045,998.5,771
07-10-96,165.538,1233.86,1911,1302.1,6921,5969,999.3,767.3
08-10-96,164.837,1255.68,1963,1313.2,7140,6007,1009.3,774.5
09-10-96,163.736,1239.68,1936.8,1289.6,7020,6001,1010.3,766.5
10-10-96,164.226,1256.16,1974.3,1300.2,7112,6022,1008.3,767.7
11-10-96,164.297,1254.49,1971.8,1305.8,7042,6006,1001.3,747.7
14-10-96,165.203,1240.37,1939,1294.8,7007,5917,989.3,732
15-10-96,165.948,1254.13,1953,1323.8,7008,5941,996.3,744
16-10-96,165.47,1240.17,1923.5,1309.6,6953,5900,997.3,732
17-10-96,165.391,1251.59,1944,1337.7,6971,5896,992.9,721
18-10-96,165.985,1254.74,1976,1328.8,6942,5916,994,711.5
21-10-96,166.357,1256.22,1988,1319.8,6959,5922,998.8,714.3
22-10-96,165.96,1264.89,1994,1334.5,7055,5928,999.3,721
23-10-96,165.782,1280.97,2008,1372.8,7065,5925,998.4,726
24-10-96,165.877,1292.95,2025,1393.1,7123,5928,1001.5,729.5
25-10-96,164.875,1309.3,2064,1406.5,7164,5938,1014.1,731.5
28-10-96,164.516,1302.99,2045,1386.9,7302,5942,1028.8,739.5
29-10-96,163.869,1271.65,1946,1380.5,7233,5868,1018.3,731
30-10-96,163.546,1288.24,1984,1400.3,7232,5920,1033,742.8
31-10-96,163.483,1294.71,1992,1410.2,7224,5921,1044,750.5
01-11-96,163.214,1290.56,2008,1397.5,7080,5909,1052.3,748
04-11-96,162.994,1291.08,2020,1396.2,7051,5830,1042.5,737
05-11-96,162.793,1290.05,2001,1406.5,7040,5839,1038.5,742
06-11-96,163.244,1295.44,2015.5,1412.8,7030,5865,1039.3,741.5
07-11-96,162.816,1323.38,2077,1449.1,7124,5914,1048.1,748.3
08-11-96,163.883,1315.78,2084,1429.6,7154,5871,1042.8,732.4
11-11-96,164.386,1313.94,2088,1424.4,7089,5873,1038.3,728.7
12-11-96,166.044,1327.49,2129,1430.5,7119,5940,1042.9,732
13-11-96,166.74,1325.67,2139,1417.2,7057,5957,1041.7,732.3
14-11-96,167.59,1308.7,2112,1402.8,7059,5951,1039.1,718
15-11-96,168.569,1343.75,2258,1416.8,6949,6043,1043.7,717
18-11-96,168.567,1337.25,2277,1409.5,6514,6019,1035.5,707.5
19-11-96,168.363,1371.02,2378,1443,6760,6024,1038.5,692.3
20-11-96,170.574,1385.03,2355,1488.5,6752,6095,1053.8,694.5
21-11-96,170.462,1384.37,2351,1485.8,6771,6160,1053.5,706
22-11-96,170.33,1392,2352,1511.8,6824,6110,1057.3,704.3
25-11-96,169.488,1386.48,2379,1490.3,6851,6118,1058.5,702
26-11-96,169.772,1417.83,2505,1509.5,6974,6157,1062,709.5
27-11-96,169.638,1421.93,2542,1519.5,6933,6085,1052.8,687
28-11-96,169.579,1415.36,2505,1530.3,6832,6062,1046.5,684.5
29-11-96,169.015,1400.51,2482,1502.8,6733,6093,1048.5,677
02-12-96,167.723,1377.44,2372,1492.3,6758,6064,1043,679.9
03-12-96,165.576,1376.38,2348,1499.8,6753,6051,1038,678.2
04-12-96,165.645,1391.61,2377,1509.9,6863,6086,1046,680.8
05-12-96,166.533,1377.64,2331,1494.7,6796,6065,1043.3,684.1
06-12-96,164.223,1364.34,2286,1497.8,6781,5995,1025,674
09-12-96,165.216,1354.33,2295,1479.3,6736,5817,1016.3,660.7
10-12-96,165.829,1351.11,2275,1472.5,6715,5737,1020.1,666.9
11-12-96,163.694,1363.82,2308,1496.2,6620,5746,1024.2,670.3
12-12-96,162.474,1359.56,2277,1498.2,6611,5780,1034.4,700.5
13-12-96,161.357,1346.71,2232,1480.6,6540,5735,1029.9,692
16-12-96,161.468,1329.43,2138,1484.5,6409,5644,1020,683.5
17-12-96,160.934,1341.4,2147,1498,6472,5780,1030,694.5
18-12-96,160.445,1352.23,2204,1505,6537,5767,1029,690.5
19-12-96,161.159,1372.45,2257,1515,6682,5797,1038.8,712
20-12-96,162.766,1371.92,2257,1519.8,6531,5718,1042.8,712
23-12-96,162.634,1363.51,2228,1517.3,6412,5742,1043.3,702.8
24-12-96,161.367,1370.75,2246,1527,6380,5712,1050.8,717.4
25-12-96,161.366,1370.75,2246,1527,6380,5712,1050.8,717.4
26-12-96,161.907,1370.75,2246,1527,6380,5712,1050.8,717.4
27-12-96,161.884,1361.98,2225,1514.6,6372,5666,1053.8,712
30-12-96,162.958,1360.91,2223,1520.7,6268,5700,1048.1,702.7
31-12-96,162.756,1359.43,2222,1514.8,6375,5791,1041.3,696.5
01-01-97,162.756,1359.43,2222,1514.8,6375,5791,1041.3,696.5
02-01-97,162.071,1377.79,2255,1525.8,6504,5762,1041.2,706
03-01-97,162.381,1383.67,2305,1524.1,6513,5705,1041.6,700.3
06-01-97,162.038,1387.3,2307.5,1520.2,6779,5700,1042.9,694.9
07-01-97,162.18,1403.48,2348,1529,7007,5740,1050.2,690.5
08-01-97,160.554,1417.34,2374.5,1558.6,7023,5759,1042.9,678.1
09-01-97,160.055,1425.47,2411.5,1581.2,7118,5798,1041.2,684.8
10-01-97,159.633,1417.24,2404.8,1566.6,7107,5811,1043.9,690
13-01-97,160.993,1429.18,2445,1590.8,7099,5918,1047,682.5
14-01-97,161.595,1430.95,2430,1575,7121,5995,1086,699
15-01-97,162.124,1439.58,2436,1585,7320,6029,1102,708.3
16-01-97,163.442,1430.64,2427,1576,7290,5934,1098.5,703
17-01-97,164.19,1433.92,2458,1575.3,7264,5998,1114.8,707
20-01-97,161.989,1448.26,2505.5,1594,7247,5995,1129.3,716
21-01-97,160.705,1439.1,2492,1588,7197,5960,1117.3,702.8
22-01-97,160.449,1446.77,2516,1601,7178,5962,1130,701.3
23-01-97,158.845,1459.15,2568,1617.8,7293,5996,1131.8,702.5
24-01-97,158.927,1444.73,2526,1616,7203,5974,1119,690.5
27-01-97,158.505,1446.09,2559,1618.5,7199,5936,1118,687
28-01-97,158.638,1435.67,2575,1607.9,7119,5817,1111,662.2
29-01-97,159.2,1407.02,2434,1588.2,7078,5739,1101.5,656
30-01-97,158.978,1404.61,2363,1589.5,7197,5755,1113.5,663
31-01-97,159.176,1427.41,2416,1600.3,7490,5795,1147.5,661
03-02-97,159.56,1427.45,2398,1608,7574,5815,1149.5,664.5
04-02-97,159.225,1431.6,2315,1595,7485,5780,1149.4,664.5
05-02-97,158.553,1452.25,2447,1606,7714,5814,1166.3,672
06-02-97,158.102,1458.43,2493,1594.2,7785,5831,1167.8,671
07-02-97,159.015,1446.09,2450,1574.5,7711,5813,1164.3,666
10-02-97,159.303,1434.39,2407,1552.9,7731,5852,1155.2,647.8
11-02-97,159.248,1413.4,2361,1513.1,7655,5843,1155.5,634
12-02-97,160.589,1428.59,2372,1522.6,7799,5869,1163.5,641.5
13-02-97,162.334,1442.89,2373,1543.1,7795,5884,1198.9,648.8
14-02-97,164.24,1430.5,2343,1533,7652,5921,1186.9,647.8
17-02-97,164.262,1439.28,2335,1536.3,7662,5978,1197.5,646
18-02-97,164.809,1446.16,2360,1550.8,7560,6028,1190.5,648.5
19-02-97,165.013,1475.18,2427,1571.3,7816,6025,1207.3,662
20-02-97,166.546,1469.39,2405,1576.3,7748,5967,1193.3,660.3
21-02-97,167.73,1487.23,2442,1599,7785,5924,1188.8,661.5
24-02-97,169.043,1500.63,2445,1623.5,7994,5924,1193.8,663.8
25-02-97,169.48,1484.58,2412,1613,7757,5857,1184.6,656.5
26-02-97,167.9,1507.18,2458,1635.3,7958,5785,1200.3,659.3
27-02-97,168.665,1505.29,2454.5,1623.6,7970,5823,1207,676
28-02-97,167.974,1502.09,2436,1626.4,7980,5740,1199,715
03-03-97,167.555,1531.14,2473,1664.2,8218,5803,1225,719
04-03-97,167.495,1524.98,2463,1660.1,8006,5804,1241.5,706
05-03-97,166.411,1509.28,2432.5,1643.5,7980,5771,1226.5,683
06-03-97,165.803,1526.55,2472,1660.5,8052,5856,1230,685.3
07-03-97,166.783,1522.11,2473,1644.5,8031,5867,1243.5,684.8
10-03-97,168.094,1504.2,2436,1625.3,7963,5846,1237.7,672.8
11-03-97,169.645,1502.41,2402,1645.7,7925,5960,1234.5,666.9
12-03-97,168.547,1500.74,2385,1634.8,7964,6016,1255,693.3
13-03-97,167.321,1499.79,2393.5,1628.1,7955,6044,1258.3,698
14-03-97,167.835,1508.89,2411.8,1635.6,8007,6051,1269.7,693.8
17-03-97,166.741,1505.83,2389,1633.5,7932,6033,1273.8,710
18-03-97,166.549,1491.04,2373,1606,7792,6070,1267.3,714.5
19-03-97,166.278,1491.34,2361,1612.5,7873,6043,1274.5,694.8
20-03-97,165.703,1507.83,2392,1637,7930,6003,1283,697
21-03-97,165.888,1507.83,2426,1624.8,7847,5883,1274.3,694.5
24-03-97,165.804,1503.75,2424,1624.3,7705,5825,1270.3,679
25-03-97,164.747,1505.79,2437,1619.5,7664,5816,1277,683
26-03-97,165.238,1488.44,2409.5,1598.7,7525,5802,1269,687
27-03-97,164.221,1501.23,2429.5,1609,7696,5867,1276.5,696.3
28-03-97,164.036,1501.23,2429.5,1609,7696,5867,1276.5,696.3
31-03-97,163.252,1501.23,2429.5,1609,7696,5867,1276.5,696.3
01-04-97,162.3,1493.23,2406.5,1596,7647,5834,1289.5,698.5
02-04-97,163.825,1494.46,2408.5,1601.8,7561,5840,1281,701.5
03-04-97,162.401,1469.69,2373.5,1575,7520,5825,1235.8,686.5
04-04-97,162.344,1470.57,2381,1589,7356,5797,1243.6,672.8
07-04-97,161.351,1432.8,2311,1548,7187,5680,1221,648.1
08-04-97,160.899,1440.43,2339,1547.8,7193,5710,1234.3,650.8
09-04-97,160.404,1451.8,2354,1558.3,7379,5733,1241,648.2
10-04-97,160.851,1442.7,2346.5,1551.5,7266,5662,1219,634.5
11-04-97,159.547,1422.33,2307.5,1530.1,7144,5598,1207,618.3
14-04-97,159.074,1418.6,2293,1514,7128,5700,1230.5,624
15-04-97,159.539,1430.62,2317,1520.8,7278,5702,1235.5,635.5
16-04-97,160.612,1415.98,2290,1512,7142,5641,1217,631
17-04-97,160.497,1418.05,2292,1516,7158,5635,1223.5,626.8
18-04-97,161.418,1429.04,2336,1520.4,7234,5670,1225.3,623
21-04-97,162.024,1430.56,2351.5,1520,7267,5666,1224.8,621.8
22-04-97,162.402,1464.64,2452,1559,7312,5807,1241,635.3
23-04-97,162.783,1479.46,2532,1568.5,7361,5775,1260.3,631.3
24-04-97,162.479,1476,2569,1561.8,7338,5675,1249,626.5
25-04-97,161.712,1487.1,2587,1586.5,7367,5695,1251.3,619.8
28-04-97,161.554,1479.34,2443,1601.8,7334,5670,1245,617.5
29-04-97,162.505,1479.38,2437,1614,7164,5608,1241,607
30-04-97,163.445,1490.62,2467,1618.5,7276,5653,1250,612.8
01-05-97,164.516,1478.59,2436,1600.5,7241,5675,1248,616
02-05-97,165.204,1476.79,2429,1594.4,7317,5710,1241.5,612.5
05-05-97,165.966,1476.79,2429,1594.4,7317,5710,1241.5,612.5
06-05-97,167.938,1481.96,2427,1600.8,7359,5774,1255.5,615.5
07-05-97,167.408,1498.02,2435,1635.3,7502,5762,1265.5,614
08-05-97,168.016,1514.61,2448,1649.5,7668,5874,1310,624.8
09-05-97,168.924,1512.44,2445,1641,7733,5841,1312.5,611
12-05-97,170.209,1521.71,2472,1644.8,7732,5826,1315.5,619
13-05-97,169.66,1519.93,2474,1642.5,7666,5683,1317.5,610.3
14-05-97,169.197,1513.83,2469,1628.7,7618,5683,1321,610.5
15-05-97,170.114,1530.61,2556,1634.2,7663,5725,1324.9,615.8
16-05-97,170.824,1534.12,2540.8,1647.1,7702,5711,1327.9,619
19-05-97,171.052,1531.97,2544,1635,7745,5696,1321,609
20-05-97,171.822,1536.12,2564,1629,7578,5741,1331.5,612.8
21-05-97,171.712,1542.77,2590,1639.8,7449,5708,1329,626.8
22-05-97,170.998,1547.94,2629,1622,7533,5722,1343.8,635.8
23-05-97,171.654,1541.88,2603,1623,7424,5665,1343.5,625.5
26-05-97,171.746,1541.88,2603,1623,7424,5665,1343.5,625.5
27-05-97,170.706,1533.85,2579,1622.5,7190,5678,1337.5,625.3
28-05-97,170.964,1543.58,2607,1630.8,7169,5611,1337.5,633
29-05-97,171.034,1534.09,2600,1605,7172,5539,1332.3,631.3
30-05-97,169.283,1529.49,2593.5,1603.8,7093,5512,1322.7,624
02-06-97,169.73,1505.16,2544,1579,6916,5574,1304.5,614.5
03-06-97,170.082,1499.3,2537,1553.8,7071,5617,1308,613.5
04-06-97,169.76,1505.59,2537,1569,7091,5539,1325,612.3
05-06-97,170.148,1513.82,2541,1577.3,7134,5640,1351.5,625.5
06-06-97,170.719,1515.18,2549.5,1572.5,7193,5679,1344,629.5
09-06-97,171.625,1514.61,2553.5,1578.8,7137,5535,1331.8,627.2
10-06-97,172.656,1531.16,2597,1596.3,7180,5552,1338.2,627.5
11-06-97,173.073,1549.69,2663,1603.8,7151,5570,1343.9,629.8
12-06-97,173.074,1541.89,2669,1592.3,7088,5580,1335,626.5
13-06-97,173.144,1540.25,2687,1560.3,7236,5548,1351.3,618.8
16-06-97,173.762,1536.6,2679.5,1555.8,7141,5519,1350,609.3
17-06-97,173.207,1534.59,2673,1557,7101,5520,1345.8,608.3
18-06-97,172.179,1543.18,2695,1568,7120,5528,1353.3,610.5
19-06-97,171.963,1542.1,2702.5,1560.5,7051,5568,1372.5,613.8
20-06-97,171.412,1537.18,2692,1555,7162,5544,1379.5,610.3
23-06-97,170.56,1527.4,2653,1564.3,7097,5570,1389,607.8
24-06-97,170.636,1499.7,2557,1554.3,7056,5528,1382,605
25-06-97,171.298,1476.41,2489,1545.3,6935,5514,1378.5,604
26-06-97,171.456,1489.49,2522,1555,6959,5501,1404,608
27-06-97,170.948,1499.79,2574,1553.8,6861,5510,1426,616.8
30-06-97,171.827,1502.59,2563,1574.5,6750,5521,1413,613.5
01-07-97,171.833,1499.31,2520,1583,6823,5480,1434,625.5
02-07-97,173.417,1504.24,2535,1588.5,6833,5488,1458,619.8
03-07-97,173.032,1509.11,2559,1583,6821,5483,1469.8,628.5
04-07-97,172.066,1510.06,2550.5,1583.3,6871,5504,1458,654.8
07-07-97,170.326,1496.95,2536,1559,6746,5520,1443.5,642.2
08-07-97,170.725,1482.4,2505,1535.5,6822,5487,1448.5,635.2
09-07-97,169.918,1444.77,2344.5,1539.8,6778,5457,1451,634.8
10-07-97,170.104,1449.02,2380,1542,6739,5472,1471.2,646
11-07-97,169.705,1460.12,2420.5,1554,6854,5500,1479.6,655.3
14-07-97,168.625,1471.21,2563,1556,6765,5540,1499,645
15-07-97,166.896,1451.12,2528,1534.5,6765,5460,1482,620.5
16-07-97,168.086,1448.11,2451,1542,6636,5396,1487.5,619.3
17-07-97,168.017,1461.3,2421,1552,6719,5388,1509,631.8
18-07-97,168.128,1481.07,2455,1583,6631,5401,1516.9,639.3
21-07-97,166.48,1484.9,2467,1584,6687,5360,1521.5,637.8
22-07-97,167.42,1484.67,2400,1595.8,6653,5306,1543.5,634.8
23-07-97,167.971,1487.98,2335,1632.3,6669,5318,1567.5,637.5
24-07-97,167.746,1500.6,2337,1651,6667,5279,1611,631
25-07-97,167.727,1549.73,2429,1686,7080,5339,1676.5,640.8
28-07-97,169,1556.43,2403,1686,7305,5353,1763,625.5
29-07-97,168.941,1538.62,2403,1699.25,7416,5364,1554,621.25
30-07-97,169.691,1519.55,2339,1698,7270,5526,1545,618.5
31-07-97,169.328,1522.85,2352,1703.5,7333,5501,1535,619.25
01-08-97,167.215,1534.62,2340,1743.5,7409,5597,1544,625.75
04-08-97,166.963,1529.28,2309.5,1751,7120,5540,1599,624
05-08-97,166.62,1518.21,2312,1722.5,7156,5537,1574.5,588.5
06-08-97,167.1,1533.23,2323,1748.25,7054,5556,1634,588.5
07-08-97,166.916,1555.92,2364,1777,7160.5,5614,1646.5,602
08-08-97,166.754,1539.78,2316,1761.5,6987.75,5568,1707,599
11-08-97,166.334,1529.21,2293.5,1758.25,6760,5469.5,1705,590.75
12-08-97,166.313,1502.51,2296,1715.75,6593,5368.5,1591,581.75
13-08-97,166.205,1497.42,2308,1699.25,6408.5,5358.5,1594,589.5
14-08-97,165.282,1495.1,2280,1714.5,6610.2,5372,1646.1,596.25
15-08-97,165.002,1479.87,2212.5,1733.5,6527.1,5333,1688.75,603.75
18-08-97,163.534,1454.28,2158,1737.5,6568,5320,1639,597
19-08-97,163.265,1433.73,2139,1672,6569,5321,1630,589.5
20-08-97,163.524,1450.34,2180.5,1664,6700,5334,1679,593.75
21-08-97,163.609,1446.05,2190,1681,6615,5336,1661.5,607.5
22-08-97,162.748,1455.48,2195.5,1719.5,6555.5,5400,1681,627
25-08-97,163.149,1455.48,2195.5,1719.5,6555.5,5400,1681,627
26-08-97,162.887,1468.33,2202,1779,6554,5422,1688,632.25
27-08-97,161.435,1466.15,2202.5,1664.5,6537,5428,1699,642
28-08-97,160.939,1444.32,2156,1619.5,6507,5368,1670,635
29-08-97,158.773,1454.14,2199,1612.75,6698,5392,1620,643.25
01-09-97,157.401,1443.19,2183,1597,6530.5,5352,1626,638
02-09-97,158.252,1423.65,2134,1571.25,6522.5,5345,1663,632
03-09-97,159.022,1430.46,2139,1577.5,6633,5380,1679,635
04-09-97,158.686,1436.74,2155,1598.75,6581,5399,1641,634
05-09-97,159.554,1442.05,2164,1600,6637,5422,1668,638.55
08-09-97,159.138,1430.51,2134,1583.25,6586,5481,1671,654
09-09-97,159.826,1426.53,2117.5,1594,6539,5438,1658,640
10-09-97,158.553,1432.47,2132.5,1609.5,6550.5,5437,1634,640.1
11-09-97,156.101,1409.99,2075,1606.95,6507,5428,1629,628.7
12-09-97,154.382,1404.01,2069.5,1607.6,6455.15,5463,1594.75,629.97
15-09-97,154.202,1406,2083,1599,6400,5460,1604,633
16-09-97,153.957,1392.61,2042,1590.25,6349,5447,1620,623.5
17-09-97,154.241,1396.17,2052,1599.5,6370,5500,1621,607.25
18-09-97,154.368,1421.37,2103,1631.75,6419,5565,1646,620
19-09-97,154.126,1423.57,2108.5,1635.5,6451,5612,1644,617.75
22-09-97,154.155,1426.04,2074,1658.5,6422,5602,1683,624.5
23-09-97,153.92,1425.38,2074,1645,6351.5,5568,1725,628.75
24-09-97,154.622,1416.71,2080,1626,6341,5562,1644,642
25-09-97,154.823,1413.92,2062,1616,6500.5,5625,1700,649.5
26-09-97,154.493,1420.87,2072,1633,6740,5602,1618,652.5
29-09-97,155.554,1445.77,2160.5,1630,7002,5685,1590,639.75
30-09-97,156.758,1420.94,2112,1640.75,6776,5620,1417,638.75
01-10-97,157.76,1430.98,2094,1687.55,6826,5675,1373,640.75
02-10-97,157.373,1418.94,2061,1688.25,6711.5,5803,1345,627
03-10-97,157.157,1399.95,2050.5,1647.5,6627.5,5746,1327,605.25
06-10-97,156.979,1397.84,2069.5,1646.25,6547,5735,1292,593.25
07-10-97,156.356,1392.17,2056,1638.25,6536,5752,1294.5,596.5
08-10-97,156.447,1386.41,2060,1617,6618,5708,1287,590.75
09-10-97,155.095,1399.52,2075.5,1635.8,6521.2,5615,1302,600.25
10-10-97,155.111,1397.76,2065,1639.05,6445.2,5598,1304,607.75
13-10-97,154.762,1391.23,2051.5,1634.75,6403.5,5600,1296,598
14-10-97,154.124,1396.59,2084,1625.75,6343,5588,1302,599.25
15-10-97,153.612,1400.26,2102.5,1610.5,6431,5635,1311,601.25
16-10-97,153.786,1391.46,2084,1603.75,6493,5624,1292,598.5
17-10-97,152.297,1391.27,2091.5,1603.75,6439,5516,1284.5,597.5
20-10-97,152.288,1393.05,2126,1598,6403.5,5410,1249.5,597
21-10-97,153.653,1369.07,2068.5,1569,6362,5425,1249,597
22-10-97,154.222,1372.5,2078.5,1567,6341,5430,1253,613.75
23-10-97,148.717,1364.18,2058.5,1568.75,6186,5399.25,1257.5,606
24-10-97,146.933,1345.59,2006,1561.75,6132,5393,1249,598.75
27-10-97,138.366,1322.1,1975,1529.5,6037.5,5344,1234.25,575.5
28-10-97,135.878,1336.52,1981,1569.5,6138.5,5442,1219,590.5
29-10-97,138.013,1362.12,2008.5,1609,6239,5501,1257.5,594.5
30-10-97,135.338,1359.23,1999,1625,6103,5469,1243,588.75
31-10-97,135.96,1359.46,2009,1608.5,6239,5478,1247.5,593.75
03-11-97,138.37,1349.46,1989.75,1595.75,6152,5540,1241.5,596.9
04-11-97,138.693,1343.06,1970,1599.75,6100,5610,1222,595
05-11-97,138.513,1340.95,1969,1602,6095,5601,1205.35,587
06-11-97,137.296,1325.19,1939,1592.25,6041.5,5565,1185,572.25
07-11-97,133.258,1330.6,1958,1593.55,6188.75,5682,1164.5,572.35
10-11-97,133.099,1343.53,1991.5,1604.6,6227.75,5665,1161,579.1
11-11-97,133.24,1342.72,1967,1612.15,6272,5675,1181,582.15
12-11-97,129.229,1332.77,1942.5,1610.3,6182,5580,1174.75,579.25
13-11-97,129.765,1337.02,1934,1621.85,6122.5,5574,1163,571
14-11-97,128.922,1341.6,1938.5,1638.05,6205.75,5621,1142.37,566.25
17-11-97,130.202,1339.75,1941.5,1630.5,6135.25,5640,1143,563
18-11-97,129.294,1310.71,1871.5,1608.5,6050,5593,1134,547.75
19-11-97,126.924,1319.8,1880.5,1614.4,6114.5,5665,1170.5,539
20-11-97,127.488,1324.27,1879,1615,6135,5717,1205,558.5
21-11-97,128.731,1309.53,1845.5,1595.5,6198,5695,1203,553.25
24-11-97,126.856,1297.68,1834.5,1574.7,6184.5,5706,1184,549.75
25-11-97,124.113,1292.93,1846,1575.6,6145,5793,1127,533.75
26-11-97,122.86,1301.37,1856.5,1586.6,6214.5,5840,1141.5,537
27-11-97,122.934,1303.25,1861.25,1587.5,6193,5810,1154,541.75
28-11-97,123.056,1292.06,1849.75,1576,6074,5795,1135.5,531.1
01-12-97,124.024,1270.9,1803,1563,6070.75,5775,1106.5,518.5
02-12-97,124.491,1268.1,1794.5,1567,5939,5775,1109.5,517.25
03-12-97,124.749,1259.4,1776.5,1563.25,5878,5755,1092.5,526
04-12-97,122.911,1270.38,1794.5,1562.5,6163.5,5852,1108.5,534.75
05-12-97,122.82,1255.84,1775.5,1550,5946.5,5797.5,1103.25,520.5
08-12-97,121.768,1252.95,1774,1549.4,5947.75,5710,1093.95,517
09-12-97,121.432,1260.79,1784.75,1561.6,6008,5585,1105.25,521.5
10-12-97,119.95,1268.22,1791,1556.8,6217,5512,1144.05,524.5
11-12-97,116.138,1263.82,1783.5,1539.35,6153.6,5480,1132.55,519
